JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department_1,Department_2,Department_3,DistanceFromHome,Education,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,EducationField_6,Gender_1,Gender_2,JobLevel,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,JobRole_9,MaritalStatus_1,MaritalStatus_2,MaritalStatus_3,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
2,3,4.0,3.0,4.0,21,1,0,1,0,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,42130,1.0,12,3,3.0,3,3,1,0,0
2,4,3.0,4.0,3.0,27,1,1,0,0,2,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,33460,1.0,21,1,9.0,2,9,0,8,0
3,3,4.0,4.0,3.0,34,1,0,1,0,12,3,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,45050,1.0,12,0,6.0,3,6,1,4,0
1,3,4.0,4.0,3.0,44,1,0,1,0,3,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,25640,1.0,12,3,20.0,3,20,13,17,0
3,3,3.0,1.0,3.0,31,2,0,1,0,5,2,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,65020,1.0,12,0,4.0,3,4,0,3,0
2,3,2.0,3.0,2.0,57,1,1,0,0,2,1,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,61620,0.0,14,0,13.0,5,12,2,8,0
2,3,2.0,3.0,3.0,40,1,1,0,0,6,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,26470,6.0,13,0,20.0,2,1,0,0,0
2,3,3.0,4.0,3.0,46,1,0,1,0,2,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,88370,2.0,18,0,15.0,3,3,1,2,0
4,3,3.0,1.0,3.0,37,1,0,1,0,5,3,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,21440,6.0,19,0,17.0,3,5,0,3,0
3,4,3.0,4.0,2.0,45,1,0,1,0,2,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,57680,5.0,23,1,9.0,4,6,0,3,0
3,3,4.0,2.0,3.0,55,2,0,1,0,23,5,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,36970,3.0,13,1,23.0,1,3,1,2,0
3,4,4.0,2.0,2.0,36,2,1,0,0,25,3,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,55050,4.0,21,2,13.0,3,8,7,2,0
3,3,3.0,4.0,4.0,33,1,0,1,0,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,24400,0.0,18,3,4.0,4,3,0,2,0
3,3,3.0,1.0,3.0,30,0,0,1,0,2,4,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,51310,0.0,15,1,10.0,2,9,7,8,0
3,4,1.0,1.0,3.0,26,2,0,1,0,9,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,162910,1.0,22,0,5.0,3,5,3,3,0
3,3,4.0,3.0,1.0,38,1,1,0,0,10,3,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,181720,6.0,12,2,6.0,5,1,0,1,0
2,4,2.0,3.0,3.0,50,2,0,1,0,3,3,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,42940,2.0,20,0,32.0,2,30,12,13,0
4,3,4.0,2.0,1.0,27,0,0,1,0,3,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,27830,6.0,16,1,6.0,2,2,2,2,0
3,3,2.0,1.0,3.0,44,1,0,1,0,26,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,76390,1.0,14,0,8.0,6,8,7,1,0
3,3,4.0,2.0,3.0,38,2,0,1,0,4,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,44440,1.0,13,0,20.0,2,20,0,7,0
2,4,4.0,3.0,2.0,29,0,1,0,0,22,4,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,57360,1.0,22,0,4.0,1,4,0,2,0
3,3,3.0,2.0,3.0,42,1,0,1,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,106850,4.0,11,3,4.0,2,1,0,0,0
2,4,4.0,2.0,3.0,49,1,1,0,0,2,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,63800,6.0,23,1,22.0,1,9,2,3,0
2,3,3.0,2.0,3.0,55,1,0,1,0,6,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,26550,8.0,17,0,36.0,0,24,2,15,0
3,3,1.0,3.0,3.0,34,0,1,0,0,1,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,86210,1.0,17,1,5.0,1,5,0,0,0
3,3,2.0,2.0,2.0,42,1,0,0,1,1,3,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,174650,8.0,13,1,7.0,3,5,0,4,0
2,3,1.0,3.0,3.0,39,1,1,0,0,1,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,23400,0.0,11,1,9.0,2,8,0,7,0
3,4,4.0,3.0,4.0,30,0,1,0,0,25,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,53800,7.0,21,1,4.0,0,2,2,2,0
3,4,4.0,2.0,2.0,37,1,0,1,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,170680,3.0,23,0,8.0,6,4,0,1,0
3,3,1.0,1.0,2.0,38,2,1,0,0,4,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,23060,2.0,19,1,13.0,5,4,1,2,0
3,3,4.0,4.0,4.0,35,2,0,1,0,3,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,22580,1.0,11,1,2.0,2,2,2,2,0
3,4,1.0,1.0,3.0,31,1,1,0,0,7,4,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,132250,3.0,21,1,9.0,2,2,1,0,0
2,3,2.0,1.0,3.0,30,1,0,1,0,6,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,30410,1.0,11,1,9.0,2,9,0,8,0
2,3,2.0,4.0,2.0,45,1,0,1,0,3,3,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,37600,0.0,14,1,10.0,2,9,3,8,0
2,4,3.0,4.0,3.0,27,1,1,0,0,2,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,33460,1.0,21,1,9.0,2,9,0,8,0
2,3,4.0,3.0,3.0,38,1,0,1,0,8,2,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,32010,1.0,11,1,5.0,3,5,0,4,0
4,3,3.0,2.0,3.0,50,1,0,1,0,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,43740,3.0,15,1,21.0,5,5,4,4,0
2,3,2.0,4.0,3.0,24,1,1,0,0,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,34070,1.0,15,2,6.0,2,6,1,4,0
1,4,2.0,4.0,2.0,29,1,1,0,0,4,2,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,65400,1.0,22,0,10.0,2,10,1,2,0
3,3,4.0,4.0,2.0,27,2,1,0,0,8,4,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,1,0,21070,0.0,13,0,6.0,2,5,0,2,0
3,3,2.0,1.0,3.0,40,1,0,1,0,22,2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,23230,2.0,16,1,18.0,2,1,0,0,0
3,3,1.0,4.0,3.0,26,1,0,1,0,4,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,32940,1.0,11,0,1.0,6,1,0,0,0
3,3,1.0,4.0,3.0,31,1,0,1,0,16,3,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,27820,1.0,19,1,13.0,5,13,9,9,0
4,3,4.0,2.0,2.0,48,1,0,1,0,1,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,132370,5.0,13,1,7.0,2,1,0,0,0
4,3,2.0,3.0,3.0,34,1,0,1,0,5,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,45530,4.0,18,1,10.0,2,8,7,7,0
3,3,3.0,4.0,3.0,47,1,1,0,0,15,4,0,0,0,1,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,65530,0.0,15,0,8.0,2,7,7,7,0
3,3,4.0,4.0,2.0,40,1,1,0,0,9,3,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,20730,0.0,14,0,5.0,3,4,2,3,0
3,4,4.0,4.0,2.0,58,1,1,0,0,5,3,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,0,21540,4.0,21,1,29.0,3,1,0,0,0
2,3,4.0,2.0,3.0,40,1,0,1,0,6,2,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,43320,7.0,14,2,8.0,3,5,1,3,0
1,4,2.0,3.0,3.0,39,2,0,1,0,26,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,30670,1.0,20,1,21.0,5,21,1,6,0
3,3,4.0,1.0,3.0,58,1,1,0,0,22,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,24500,3.0,12,1,32.0,2,9,1,5,0
3,4,2.0,3.0,1.0,18,0,0,1,0,2,3,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,186060,1.0,24,2,0.0,4,0,0,0,0
1,3,1.0,4.0,3.0,27,1,1,0,0,9,3,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,59930,0.0,14,1,5.0,3,4,1,1,0
3,3,1.0,3.0,2.0,28,1,0,0,1,1,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,63470,1.0,15,1,4.0,2,4,2,2,0
2,3,4.0,4.0,3.0,41,0,0,1,0,3,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,99360,7.0,17,1,16.0,2,14,1,10,0
3,4,4.0,4.0,2.0,27,2,0,1,0,7,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,28110,2.0,20,0,6.0,3,4,1,2,0
3,3,4.0,3.0,1.0,38,1,1,0,0,10,3,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,181720,6.0,12,2,6.0,5,1,0,1,0
2,3,3.0,4.0,3.0,32,0,1,0,0,2,4,0,0,0,1,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,21090,0.0,13,1,4.0,3,3,2,2,0
3,3,4.0,3.0,3.0,42,1,1,0,0,2,4,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,45390,4.0,17,1,8.0,5,0,0,0,0
3,3,1.0,3.0,2.0,20,1,0,1,0,6,3,0,0,1,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,1,0,83920,1.0,17,0,2.0,5,2,1,2,0
3,3,3.0,3.0,3.0,38,2,1,0,0,9,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,52040,3.0,13,1,10.0,2,6,1,2,0
3,3,3.0,4.0,2.0,31,1,0,1,0,2,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,29090,9.0,14,2,10.0,2,5,0,1,0
3,4,1.0,2.0,3.0,29,1,0,1,0,18,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,31430,2.0,22,3,10.0,2,0,0,0,0
4,3,3.0,4.0,3.0,32,0,0,1,0,3,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,62090,5.0,17,1,9.0,5,5,1,2,0
2,3,3.0,4.0,3.0,20,1,0,1,0,18,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,84120,1.0,13,0,2.0,2,2,2,2,0
3,3,3.0,2.0,2.0,27,1,0,1,0,5,4,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,47350,0.0,13,0,6.0,2,5,1,1,0
1,3,2.0,3.0,2.0,40,2,0,1,0,2,4,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,75960,9.0,11,0,20.0,0,18,2,13,0
3,3,3.0,1.0,3.0,49,1,1,0,0,9,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,190330,2.0,18,1,7.0,5,4,0,2,0
3,3,2.0,3.0,2.0,41,1,0,1,0,26,3,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,54850,2.0,17,2,7.0,2,4,0,3,0
1,3,3.0,3.0,3.0,38,2,1,0,0,9,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,26950,3.0,14,1,8.0,4,2,2,2,0
2,4,1.0,3.0,2.0,42,1,0,1,0,17,1,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,99980,5.0,24,2,24.0,3,22,4,14,0
2,3,3.0,4.0,3.0,36,2,0,1,0,8,3,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,69620,4.0,12,2,4.0,2,1,0,0,0
3,3,4.0,2.0,3.0,56,1,1,0,0,3,2,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,26910,6.0,16,1,36.0,6,7,7,7,0
3,3,4.0,2.0,4.0,33,1,1,0,0,7,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,38150,3.0,11,1,7.0,3,4,0,3,0
4,3,2.0,3.0,3.0,31,2,0,1,0,7,4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,24370,9.0,14,1,9.0,3,2,2,2,0
2,4,3.0,4.0,4.0,32,1,0,1,0,7,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,44030,2.0,20,0,10.0,3,5,0,0,0
3,3,4.0,2.0,2.0,28,1,0,0,1,1,3,0,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,0,0,0,1,67810,0.0,15,1,10.0,2,9,1,7,0
3,3,1.0,4.0,1.0,34,1,0,1,0,3,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,20440,1.0,11,0,1.0,2,1,0,0,0
2,3,3.0,3.0,3.0,42,1,1,0,0,11,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,59400,7.0,16,0,10.0,2,5,0,3,0
3,4,3.0,4.0,2.0,46,1,0,1,0,1,4,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,99570,4.0,20,0,13.0,1,10,0,3,0
2,3,4.0,3.0,3.0,30,1,0,1,0,10,3,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,55070,1.0,12,2,10.0,2,10,1,2,0
3,3,4.0,2.0,3.0,27,1,1,0,0,2,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,23670,1.0,12,1,5.0,2,5,0,4,0
3,3,3.0,2.0,3.0,41,1,0,1,0,1,5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,40810,2.0,13,0,14.0,3,5,0,4,0
3,3,1.0,3.0,3.0,43,1,0,1,0,3,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,90940,1.0,12,1,10.0,0,10,0,9,0
2,3,2.0,4.0,3.0,29,2,1,0,0,2,4,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,64990,1.0,18,3,10.0,3,10,2,8,0
3,3,3.0,4.0,3.0,59,1,0,1,0,3,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,40510,5.0,16,3,13.0,3,6,0,5,0
3,3,3.0,3.0,3.0,40,1,0,1,0,17,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,35780,2.0,14,1,20.0,2,5,0,2,0
4,3,4.0,4.0,2.0,22,0,0,1,0,8,3,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,108510,1.0,16,1,1.0,2,1,0,0,0
3,3,3.0,4.0,3.0,27,1,0,1,0,2,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,48510,8.0,18,0,5.0,2,1,0,0,0
3,3,4.0,2.0,2.0,31,2,0,1,0,9,4,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,46840,1.0,16,1,2.0,4,2,2,2,0
3,3,1.0,3.0,2.0,38,1,0,1,0,1,2,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,64720,0.0,12,0,17.0,4,16,5,13,0
2,3,4.0,4.0,2.0,54,1,1,0,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,22970,6.0,18,2,29.0,2,20,12,7,0
3,3,4.0,4.0,2.0,56,1,0,0,1,2,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,26440,4.0,11,1,37.0,2,6,0,2,0
3,3,3.0,4.0,3.0,40,1,1,0,0,5,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,52310,1.0,12,2,21.0,4,21,7,7,0
3,4,1.0,4.0,3.0,44,1,0,0,1,4,4,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,0,76320,1.0,21,0,10.0,3,10,7,7,0
2,3,3.0,2.0,1.0,39,1,1,0,0,2,4,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,138720,9.0,12,3,12.0,3,8,3,6,0
3,3,4.0,3.0,3.0,40,1,0,1,0,8,3,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,50870,3.0,14,1,10.0,3,7,1,7,0
4,3,2.0,2.0,3.0,35,2,0,1,0,1,3,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,22750,5.0,13,0,10.0,2,6,1,2,0
4,3,3.0,3.0,3.0,36,1,0,1,0,9,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,119350,1.0,11,3,7.0,6,7,1,7,0
3,3,1.0,1.0,3.0,31,2,1,0,0,8,4,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,25520,2.0,18,0,9.0,2,3,2,2,0
2,3,4.0,4.0,1.0,22,1,0,1,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,11020,6.0,19,0,4.0,3,2,2,2,0
3,3,4.0,4.0,1.0,31,1,0,1,0,1,4,1,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,190680,0.0,12,0,10.0,1,9,8,5,0
3,3,4.0,4.0,2.0,27,0,1,0,0,1,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,27130,1.0,11,0,0.0,2,0,0,0,0
3,3,4.0,4.0,3.0,45,1,0,1,0,26,1,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,27940,3.0,19,1,8.0,2,5,0,2,0
4,4,3.0,4.0,3.0,30,1,1,0,0,8,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,63920,1.0,21,1,11.0,2,11,10,8,0
1,4,2.0,2.0,3.0,40,1,0,1,0,14,4,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,33480,3.0,22,0,7.0,2,4,0,3,0
3,3,3.0,2.0,3.0,25,1,1,0,0,20,5,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,85000,4.0,12,0,6.0,2,2,1,2,0
3,3,2.0,3.0,3.0,54,1,1,0,0,24,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,26000,3.0,14,0,36.0,5,10,4,7,0
1,3,2.0,2.0,1.0,41,1,0,1,0,3,3,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,35970,3.0,13,1,11.0,2,3,1,2,0
3,3,3.0,3.0,2.0,35,1,0,1,0,6,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,119960,1.0,19,2,16.0,3,16,10,1,0
4,3,3.0,3.0,3.0,39,1,1,0,0,26,4,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,81610,7.0,12,1,7.0,2,3,1,2,0
2,3,2.0,3.0,3.0,36,1,0,1,0,11,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,131910,1.0,14,1,10.0,2,10,1,7,0
3,3,4.0,3.0,3.0,50,1,0,1,0,1,3,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,134960,3.0,18,1,22.0,3,12,1,5,0
2,3,4.0,3.0,3.0,36,1,1,0,0,1,3,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,166270,3.0,12,0,10.0,5,7,1,7,0
3,3,2.0,4.0,2.0,36,1,1,0,0,10,4,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,86860,1.0,13,0,18.0,2,18,4,11,0
3,3,2.0,4.0,3.0,34,1,0,1,0,7,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,21770,1.0,13,0,10.0,5,10,8,7,0
3,3,1.0,4.0,2.0,32,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,30220,1.0,16,1,6.0,3,6,0,5,0
2,3,4.0,1.0,4.0,42,0,0,1,0,5,4,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,1,0,0,170460,7.0,11,0,10.0,3,4,0,3,0
2,4,1.0,1.0,1.0,33,1,0,1,0,9,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,76420,2.0,20,1,8.0,2,2,2,2,0
2,3,1.0,4.0,3.0,31,1,0,1,0,28,4,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,127420,1.0,11,0,10.0,4,10,0,2,0
3,3,4.0,4.0,3.0,42,1,1,0,0,15,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,46680,9.0,18,2,8.0,2,4,0,2,0
3,3,4.0,4.0,1.0,42,2,0,0,1,1,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,31620,2.0,17,2,24.0,1,20,13,9,0
3,3,1.0,4.0,3.0,27,1,0,1,0,3,3,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,31610,0.0,13,2,4.0,0,3,2,2,0
3,3,2.0,4.0,3.0,60,1,1,0,0,2,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,25640,0.0,14,1,12.0,3,11,1,9,0
3,3,3.0,2.0,3.0,42,1,0,1,0,1,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,106850,4.0,11,3,4.0,2,1,0,0,0
3,3,3.0,2.0,3.0,24,0,1,0,0,1,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,81890,1.0,14,1,1.0,3,1,0,0,0
3,3,2.0,2.0,1.0,32,2,0,1,0,17,4,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,193280,1.0,15,3,5.0,2,5,0,3,0
2,3,4.0,4.0,3.0,33,1,0,1,0,7,3,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,109990,1.0,18,3,6.0,3,6,0,4,0
2,3,4.0,1.0,4.0,53,1,0,1,0,24,3,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,22690,7.0,11,1,18.0,2,14,8,10,0
2,3,3.0,1.0,3.0,33,2,1,0,0,9,2,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,29090,2.0,11,0,10.0,2,5,1,3,0
3,3,2.0,3.0,3.0,50,1,1,0,0,10,4,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,47870,0.0,12,0,28.0,3,27,15,7,0
2,3,3.0,4.0,3.0,31,1,0,1,0,20,1,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,99070,0.0,13,1,6.0,3,5,0,3,0
3,3,3.0,4.0,3.0,34,2,0,1,0,7,4,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,23480,1.0,14,1,6.0,3,5,1,3,0
4,3,3.0,3.0,2.0,37,1,0,1,0,29,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,78800,3.0,12,1,9.0,2,4,0,2,0
3,3,3.0,4.0,2.0,36,1,0,1,0,26,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,84740,0.0,14,0,17.0,3,16,4,11,0
2,3,4.0,3.0,3.0,47,1,0,1,0,25,4,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,148520,3.0,19,3,27.0,3,5,1,0,0
3,3,3.0,4.0,4.0,43,2,0,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,24080,1.0,12,1,25.0,3,25,4,12,0
3,3,4.0,3.0,3.0,24,1,1,0,0,28,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,118490,1.0,16,1,5.0,3,4,3,2,0
4,3,1.0,2.0,3.0,41,1,0,1,0,13,4,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,109200,0.0,15,1,21.0,3,20,0,10,0
3,3,3.0,3.0,4.0,38,1,0,1,0,1,3,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,96190,4.0,13,1,10.0,2,1,0,0,0
