JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department_1,Department_2,Department_3,DistanceFromHome,Education,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,EducationField_6,Gender_1,Gender_2,JobLevel,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8,JobRole_9,MaritalStatus_1,MaritalStatus_2,MaritalStatus_3,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
3,3,4.0,4.0,3.0,35,0,1,0,1,0,8,4,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,38380,1.0,16,1,1.0,2,1,0,1
1,3,1.0,3.0,3.0,48,1,1,0,1,0,2,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,45910,9.0,16,0,23.0,6,1,0,0
3,4,3.0,3.0,2.0,28,1,1,0,1,0,10,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,25610,1.0,22,1,2.0,3,2,2,2
3,3,2.0,1.0,2.0,44,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,15630,5.0,12,2,9.0,3,4,1,3
3,3,3.0,1.0,3.0,35,0,0,0,1,0,5,4,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,48980,2.0,15,2,10.0,2,4,2,3
3,3,1.0,4.0,3.0,33,0,2,1,0,0,29,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,31800,1.0,14,1,15.0,2,15,8,12
3,4,2.0,1.0,2.0,35,0,2,0,1,0,15,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,65490,1.0,20,0,9.0,3,9,1,8
2,3,3.0,1.0,3.0,35,0,1,0,0,1,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,63880,3.0,13,0,4.0,6,2,2,2
3,3,4.0,4.0,2.0,31,0,1,1,0,0,10,2,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,112440,3.0,12,1,10.0,3,7,1,7
3,3,1.0,3.0,4.0,37,0,1,1,0,0,4,3,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,1,160320,1.0,13,0,7.0,2,7,0,7
3,3,1.0,4.0,3.0,32,0,1,0,1,0,21,3,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,23620,1.0,11,0,9.0,2,9,7,8
3,3,4.0,4.0,3.0,38,0,2,0,1,0,25,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,163280,1.0,17,3,10.0,2,10,9,9
3,3,2.0,3.0,2.0,50,0,1,1,0,0,2,4,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,83760,5.0,14,3,29.0,2,27,13,8
3,3,1.0,1.0,2.0,59,0,1,0,1,0,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,166060,7.0,11,0,28.0,6,21,7,9
3,3,3.0,3.0,3.0,36,0,1,1,0,0,1,2,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,86060,1.0,14,2,17.0,3,17,12,8
3,3,4.0,3.0,3.0,55,0,1,0,1,0,7,3,0,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,22720,2.0,17,1,21.0,2,5,0,2
3,3,2.0,2.0,3.0,36,0,2,0,1,0,3,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,20180,1.0,13,0,6.0,5,6,0,3
3,3,2.0,1.0,3.0,45,0,1,0,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,70830,2.0,12,1,25.0,5,1,0,0
3,3,2.0,1.0,2.0,35,0,2,0,0,1,9,3,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,40840,4.0,13,1,5.0,3,3,1,2
4,3,4.0,3.0,2.0,36,1,1,1,0,0,7,2,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,144110,0.0,18,3,2.0,2,1,0,0
2,3,1.0,3.0,2.0,59,0,2,0,1,0,10,4,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,23080,7.0,19,1,20.0,4,4,1,3
3,3,3.0,2.0,3.0,29,0,1,0,1,0,28,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,48410,0.0,11,0,6.0,3,5,0,4
1,4,3.0,2.0,3.0,31,0,1,0,1,0,3,2,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,42850,1.0,21,1,1.0,2,1,1,0
2,3,2.0,2.0,3.0,32,0,1,1,0,0,3,4,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,97150,1.0,15,1,10.0,1,10,0,9
3,3,2.0,4.0,3.0,36,0,1,0,1,0,2,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,43200,3.0,17,0,5.0,2,1,0,0
3,3,3.0,4.0,3.0,31,0,1,0,1,0,27,3,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,21320,1.0,18,0,11.0,3,11,1,8
4,3,3.0,1.0,3.0,35,0,1,0,1,0,2,4,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,101240,0.0,14,1,16.0,2,15,2,8
1,3,4.0,1.0,4.0,45,0,1,0,0,1,14,3,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,54730,4.0,13,0,17.0,3,0,0,0
3,3,1.0,3.0,4.0,37,0,1,0,1,0,1,3,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,52070,4.0,17,3,16.0,3,5,0,2
3,3,2.0,2.0,3.0,46,0,1,0,1,0,9,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,164370,8.0,15,1,16.0,0,4,0,2
3,3,4.0,4.0,2.0,30,0,1,1,0,0,18,3,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,22960,1.0,18,1,10.0,2,10,3,0
3,3,2.0,3.0,3.0,35,0,1,0,1,0,20,4,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0,40690,1.0,13,0,6.0,5,6,0,4
3,3,1.0,4.0,3.0,55,0,1,0,1,0,2,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,74410,3.0,12,1,24.0,4,1,1,0
4,3,2.0,4.0,3.0,38,0,0,1,0,0,11,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,24300,7.0,13,2,17.0,2,13,1,9
3,3,1.0,2.0,3.0,34,0,1,0,1,0,8,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,58780,1.0,14,0,5.0,1,5,1,3
3,3,4.0,4.0,2.0,56,0,1,0,0,1,2,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,26440,4.0,11,1,37.0,2,6,0,2
3,4,3.0,1.0,3.0,23,0,1,0,1,0,10,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,64390,3.0,22,3,3.0,2,0,0,0
2,3,4.0,4.0,3.0,51,0,1,0,1,0,29,4,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,24510,3.0,17,0,10.0,2,4,0,3
4,4,3.0,4.0,3.0,30,0,1,1,0,0,8,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,63920,1.0,21,1,11.0,2,11,10,8
3,4,3.0,4.0,3.0,46,1,1,1,0,0,1,2,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,97140,1.0,22,0,9.0,0,9,4,7
2,3,3.0,2.0,2.0,40,0,2,0,1,0,6,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,60770,1.0,16,2,22.0,2,22,11,11
3,3,3.0,4.0,1.0,51,0,1,0,1,0,8,4,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,24500,0.0,12,1,11.0,2,10,1,0
3,3,3.0,2.0,2.0,30,0,1,0,1,0,9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,92500,1.0,12,3,11.0,0,11,2,7
3,3,3.0,1.0,2.0,46,0,2,0,1,0,12,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,20740,2.0,15,1,21.0,3,10,9,5
2,3,2.0,3.0,3.0,32,0,1,1,0,0,15,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,101690,1.0,14,0,12.0,6,11,5,7
2,4,1.0,3.0,1.0,54,0,1,0,1,0,25,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,48550,9.0,25,1,16.0,2,4,0,3
3,4,1.0,3.0,2.0,24,0,1,1,0,0,6,2,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,40870,0.0,20,3,4.0,1,3,0,2
2,3,2.0,3.0,4.0,28,0,0,1,0,0,9,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,23670,1.0,13,0,5.0,2,5,0,4
4,3,4.0,3.0,2.0,58,0,1,0,1,0,8,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,29720,0.0,14,0,38.0,2,37,1,8
2,3,2.0,2.0,4.0,44,0,0,0,1,0,23,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,195860,4.0,16,0,17.0,3,3,1,2
3,3,3.0,1.0,3.0,37,1,1,0,0,1,9,3,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,54840,4.0,17,0,7.0,4,3,0,2
2,3,4.0,1.0,3.0,32,0,1,0,0,1,12,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,20610,1.0,15,1,1.0,2,1,0,0
3,4,4.0,4.0,3.0,20,1,2,1,0,0,4,4,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,99240,1.0,22,0,1.0,3,1,1,0
2,4,1.0,3.0,3.0,34,0,1,0,1,0,1,4,0,1,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,41980,1.0,22,1,16.0,2,16,2,10
3,4,3.0,4.0,4.0,37,0,0,1,0,0,24,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,68150,5.0,20,1,17.0,3,1,0,0
3,3,3.0,4.0,3.0,59,0,0,0,1,0,12,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,47230,9.0,14,0,30.0,0,3,2,2
2,3,1.0,2.0,2.0,50,0,2,0,1,0,3,4,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,61420,3.0,13,2,28.0,3,8,0,7
2,3,3.0,3.0,3.0,25,1,1,1,0,0,10,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,82370,1.0,13,0,6.0,6,6,0,3
3,4,4.0,4.0,3.0,25,0,1,0,1,0,26,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,88530,1.0,22,1,2.0,3,2,2,1
3,3,2.0,4.0,3.0,22,0,1,0,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,193310,1.0,12,1,1.0,2,0,0,0
3,3,1.0,1.0,2.0,51,0,2,0,1,0,1,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,20730,3.0,14,1,23.0,4,13,12,8
3,3,1.0,3.0,3.0,34,1,2,0,0,1,4,4,1,0,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,1,0,55620,1.0,15,0,9.0,3,9,0,6
3,3,4.0,4.0,3.0,54,0,0,0,1,0,9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,196130,2.0,17,0,23.0,5,5,4,4
3,3,2.0,3.0,3.0,24,0,1,0,1,0,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,34070,0.0,13,1,6.0,4,5,1,2
3,3,3.0,2.0,3.0,34,0,1,1,0,0,4,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,50630,6.0,12,1,12.0,2,1,0,0
3,3,3.0,4.0,3.0,37,0,1,1,0,0,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,46390,2.0,12,2,12.0,3,5,1,3
3,4,3.0,1.0,3.0,34,0,1,1,0,0,9,2,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,48760,2.0,21,1,14.0,3,11,5,8
3,3,2.0,4.0,3.0,36,0,2,0,0,1,7,3,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,26900,0.0,11,0,10.0,1,9,2,8
3,3,1.0,4.0,3.0,36,0,1,0,1,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,175670,5.0,13,0,7.0,6,1,0,0
3,3,3.0,4.0,4.0,43,0,2,0,1,0,3,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,24080,1.0,12,1,25.0,3,25,4,12
3,4,1.0,3.0,2.0,30,0,2,0,1,0,10,3,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,28140,1.0,24,0,10.0,2,10,0,9
3,4,3.0,2.0,4.0,33,0,0,1,0,0,7,3,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,112450,0.0,21,0,8.0,3,7,0,7
1,3,2.0,2.0,3.0,56,1,1,0,1,0,15,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,33120,9.0,19,0,7.0,1,5,4,3
3,3,1.0,3.0,3.0,51,0,1,0,1,0,3,2,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,190490,7.0,14,1,23.0,2,20,15,15
3,4,2.0,3.0,2.0,31,1,1,0,1,0,2,4,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,21410,4.0,20,0,12.0,2,7,7,7
2,3,3.0,2.0,2.0,26,0,1,1,0,0,17,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,57690,1.0,19,0,5.0,4,5,4,3
2,3,4.0,4.0,2.0,58,1,1,1,0,0,2,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,43850,1.0,13,1,40.0,2,40,15,6
3,4,4.0,3.0,2.0,19,1,1,0,1,0,5,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,53320,1.0,23,1,0.0,2,0,0,0
3,3,3.0,4.0,3.0,22,0,1,1,0,0,29,4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,46630,0.0,13,1,3.0,1,2,2,1
2,3,3.0,1.0,2.0,49,0,1,0,1,0,2,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,47240,1.0,11,1,16.0,3,15,5,11
4,3,2.0,3.0,3.0,43,0,2,1,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,32110,4.0,13,0,18.0,2,3,1,2
4,3,3.0,4.0,3.0,50,0,2,0,1,0,19,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,53770,4.0,14,1,16.0,3,2,2,1
2,4,2.0,3.0,3.0,31,1,1,0,1,0,15,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,40660,3.0,22,0,4.0,2,2,2,2
1,3,3.0,3.0,3.0,41,0,1,0,1,0,17,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,52080,3.0,11,3,12.0,2,9,0,7
4,3,3.0,3.0,3.0,26,0,1,0,1,0,17,4,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,48770,1.0,13,1,8.0,5,8,5,7
4,4,2.0,2.0,3.0,36,0,1,0,0,1,25,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,31170,6.0,21,1,7.0,2,3,0,1
4,3,1.0,4.0,3.0,51,1,2,0,1,0,6,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,15690,2.0,11,0,18.0,2,4,0,3
4,3,4.0,3.0,4.0,39,0,1,0,1,0,7,3,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,196580,4.0,13,1,17.0,3,15,5,9
2,3,1.0,3.0,3.0,25,0,1,1,0,0,29,1,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,30690,2.0,14,1,6.0,3,2,2,2
3,3,3.0,4.0,1.0,30,0,1,0,1,0,21,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,104350,0.0,11,0,12.0,5,11,4,7
2,3,1.0,1.0,4.0,32,1,1,0,1,0,2,4,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,41480,7.0,15,0,10.0,0,5,0,4
3,4,3.0,4.0,2.0,45,0,1,0,1,0,2,1,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,57680,5.0,23,1,9.0,4,6,0,3
3,3,4.0,3.0,3.0,38,0,1,0,1,0,7,4,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,50420,3.0,16,1,19.0,4,3,2,2
4,3,1.0,3.0,2.0,30,0,1,1,0,0,13,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,57700,1.0,16,1,5.0,2,5,0,4
3,4,4.0,4.0,4.0,32,0,2,1,0,0,2,3,0,0,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,77560,0.0,21,0,9.0,3,8,0,7
3,3,4.0,1.0,3.0,30,0,1,0,1,0,1,3,0,0,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,103060,5.0,13,0,8.0,5,3,2,2
3,3,2.0,4.0,3.0,30,0,1,1,0,0,9,3,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,39360,0.0,11,1,6.0,3,5,1,2
2,3,4.0,1.0,2.0,41,0,2,1,0,0,10,2,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,79450,4.0,12,1,21.0,6,7,7,7
4,3,3.0,1.0,3.0,41,0,1,0,1,0,10,4,0,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,57430,2.0,12,3,7.0,2,5,1,4
2,3,2.0,2.0,3.0,19,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,152020,1.0,18,3,1.0,2,1,0,0
3,3,2.0,2.0,3.0,40,0,2,0,1,0,26,4,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,54400,1.0,12,1,20.0,2,20,2,13
3,3,3.0,2.0,3.0,35,0,1,1,0,0,8,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,37600,1.0,14,3,10.0,2,10,0,6
2,3,2.0,3.0,1.0,53,0,1,1,0,0,14,2,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,1,0,0,35170,2.0,12,1,13.0,1,7,4,5
3,3,2.0,2.0,1.0,45,0,1,1,0,0,1,4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,25800,8.0,17,3,20.0,3,17,0,15
1,3,2.0,4.0,3.0,32,0,2,1,0,0,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,21660,1.0,19,1,9.0,4,9,3,7
4,3,4.0,3.0,3.0,29,0,0,0,1,0,10,4,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,58690,1.0,11,1,10.0,6,10,0,9
3,3,2.0,3.0,3.0,51,0,1,0,1,0,1,3,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,80080,2.0,15,1,10.0,4,1,0,0
1,3,2.0,2.0,2.0,58,0,1,1,0,0,3,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,52060,4.0,11,3,9.0,4,1,0,0
3,3,3.0,4.0,2.0,40,0,1,0,1,0,11,2,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,52950,7.0,18,0,15.0,4,12,2,11
3,3,3.0,3.0,3.0,34,0,2,1,0,0,24,4,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,164130,6.0,16,0,6.0,1,4,1,2
3,4,3.0,4.0,3.0,22,0,1,0,1,0,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,132690,1.0,25,1,2.0,2,2,2,2
4,3,4.0,2.0,1.0,27,0,0,0,1,0,3,3,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,27830,6.0,16,1,6.0,2,2,2,2
2,3,3.0,4.0,1.0,28,0,1,1,0,0,4,4,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,54330,1.0,13,1,5.0,4,5,0,2
3,3,3.0,4.0,1.0,57,0,1,0,1,0,3,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,20130,3.0,14,1,12.0,5,5,1,4
3,3,3.0,3.0,2.0,27,0,0,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,139660,1.0,19,0,1.0,1,1,0,1
4,3,3.0,2.0,3.0,50,0,1,0,1,0,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,43740,3.0,15,1,21.0,5,5,4,4
3,3,1.0,3.0,3.0,41,0,1,1,0,0,7,4,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,1,68420,4.0,12,1,13.0,3,9,1,8
2,3,2.0,4.0,3.0,30,0,1,0,0,1,1,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,174260,2.0,12,1,12.0,0,10,7,4
2,3,1.0,4.0,4.0,38,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,176030,4.0,16,0,12.0,0,8,0,7
3,3,3.0,3.0,3.0,32,0,1,0,1,0,20,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,45810,3.0,14,1,8.0,3,5,1,4
3,3,3.0,2.0,2.0,27,0,1,0,1,0,5,4,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,47350,0.0,13,0,6.0,2,5,1,1
3,4,3.0,1.0,4.0,19,1,2,0,1,0,10,2,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,41870,0.0,22,1,1.0,4,0,0,0
3,4,4.0,2.0,2.0,36,0,2,1,0,0,25,3,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,55050,4.0,21,2,13.0,3,8,7,2
3,3,3.0,1.0,3.0,30,0,0,1,0,0,1,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,54700,1.0,18,1,12.0,2,12,6,10
3,3,3.0,1.0,4.0,45,0,1,0,1,0,24,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,54760,4.0,13,1,9.0,3,5,0,3
2,3,3.0,1.0,3.0,56,0,1,0,1,0,4,3,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,25870,4.0,12,0,19.0,2,2,2,2
3,3,3.0,4.0,4.0,33,0,1,0,1,0,2,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,24400,0.0,18,3,4.0,4,3,0,2
3,4,2.0,4.0,2.0,19,1,1,0,1,0,8,2,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,159720,1.0,21,0,1.0,2,1,1,0
1,3,2.0,1.0,3.0,46,0,1,0,1,0,10,3,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,153790,1.0,12,0,24.0,1,24,15,7
4,3,3.0,4.0,3.0,38,0,1,1,0,0,4,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,70820,1.0,14,0,2.0,3,2,2,1
4,3,3.0,4.0,3.0,31,0,1,1,0,0,2,5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,27280,8.0,11,0,7.0,3,4,0,2
3,3,4.0,2.0,3.0,34,0,1,1,0,0,9,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,53680,2.0,14,1,9.0,2,3,1,2
3,4,2.0,2.0,2.0,41,1,1,0,1,0,18,4,1,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,53470,1.0,24,1,4.0,1,4,0,2
2,3,3.0,3.0,2.0,50,0,1,1,0,0,19,4,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,31950,2.0,11,0,5.0,4,3,0,2
3,3,4.0,1.0,3.0,53,0,1,1,0,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,39890,1.0,13,0,5.0,2,4,1,3
1,3,4.0,2.0,3.0,33,0,1,0,1,0,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,33060,1.0,11,3,8.0,6,8,1,6
3,4,4.0,3.0,3.0,40,0,1,0,1,0,11,3,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,70050,1.0,20,2,21.0,2,20,9,9
2,3,3.0,2.0,3.0,55,0,1,0,1,0,6,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,26550,8.0,17,0,36.0,0,24,2,15
4,3,4.0,3.0,2.0,34,0,2,0,0,1,7,4,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,13930,1.0,11,2,10.0,4,10,1,9
3,3,4.0,2.0,3.0,51,0,1,0,0,1,4,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,25700,3.0,18,0,21.0,2,7,1,0
